transaction_id,customer_id,product_id,quantity,transaction_date,payment_method,price,total_price
TRANS00269,CUST0237,PROD0259,3,2025-03-21 21:52:58.386204,Credit Card,843.74,2531.2200000000003
TRANS00270,CUST0545,PROD0440,2,2025-04-13 21:52:58.386208,Credit Card,416.58,833.16
TRANS00271,CUST0168,PROD0413,1,2024-11-02 21:52:58.386211,Debit Card,800.67,800.67
TRANS00272,CUST0521,PROD0343,3,2024-08-20 21:52:58.386214,Credit Card,579.84,1739.52
TRANS00273,CUST0633,PROD0083,1,2024-10-28 21:52:58.386217,Debit Card,259.79,259.79
TRANS00274,CUST0912,PROD0045,1,2025-04-21 21:52:58.386221,Debit Card,675.78,675.78
TRANS00275,CUST0656,PROD0439,1,2024-09-02 21:52:58.386224,Debit Card,319.47,319.47
TRANS00276,CUST0962,PROD0158,1,2025-05-20 21:52:58.386227,Credit Card,402.35,402.35
TRANS00277,CUST0957,PROD0343,2,2024-11-29 21:52:58.386230,Debit Card,579.84,1159.68
TRANS00278,CUST0734,PROD0006,2,2025-03-31 21:52:58.386233,Debit Card,103.47,206.94
TRANS00279,CUST0882,PROD0473,2,2025-06-28 21:52:58.386237,Credit Card,382.91,765.82
TRANS00280,CUST0768,PROD0332,3,2024-07-17 21:52:58.386240,Boleto,949.78,2849.34
TRANS00281,CUST0779,PROD0437,3,2025-02-26 21:52:58.386243,Credit Card,760.46,2281.38
TRANS00282,CUST0870,PROD0135,3,2025-02-07 21:52:58.386246,Debit Card,955.02,2865.06
TRANS00283,CUST0515,PROD0182,2,2025-04-08 21:52:58.386250,Credit Card,411.37,822.74
TRANS00284,CUST0937,PROD0196,1,2024-10-25 21:52:58.386253,Debit Card,445.46,445.46
TRANS00285,CUST0396,PROD0171,2,2024-11-21 21:52:58.386256,Debit Card,633.79,1267.58
TRANS00286,CUST0865,PROD0396,3,2024-11-21 21:52:58.386259,Credit Card,254.39,763.17
TRANS00287,CUST0105,PROD0348,4,2025-05-29 21:52:58.386262,Debit Card,218.01,872.04
TRANS00288,CUST0084,PROD0275,3,2025-02-02 21:52:58.386266,Debit Card,14.15,42.45
TRANS00289,CUST0213,PROD0077,1,2024-10-03 21:52:58.386269,Debit Card,241.4,241.4
TRANS00290,CUST0120,PROD0415,2,2025-05-19 21:52:58.386272,Credit Card,29.94,59.88
TRANS00291,CUST0131,PROD0443,4,2025-01-15 21:52:58.386275,Credit Card,649.15,2596.6
TRANS00292,CUST0849,PROD0177,4,2025-02-20 21:52:58.386279,Debit Card,876.38,3505.52
TRANS00293,CUST0196,PROD0026,1,2024-09-19 21:52:58.386282,Credit Card,553.38,553.38
TRANS00294,CUST0018,PROD0119,2,2025-04-12 21:52:58.386285,Debit Card,661.52,1323.04
TRANS00295,CUST0641,PROD0280,4,2025-06-04 21:52:58.386288,Credit Card,421.29,1685.16
TRANS00296,CUST0011,PROD0307,3,2024-07-28 21:52:58.386291,Credit Card,405.34,1216.02
TRANS00297,CUST0080,PROD0195,1,2024-11-02 21:52:58.386295,Bank Transfer,140.86,140.86
TRANS00298,CUST0329,PROD0276,4,2024-12-16 21:52:58.386298,Debit Card,673.73,2694.92
TRANS00299,CUST0865,PROD0017,1,2025-01-09 21:52:58.386301,Debit Card,363.03,363.03
TRANS00300,CUST0773,PROD0294,2,2025-03-08 21:52:58.386304,Bank Transfer,680.77,1361.54
TRANS00301,CUST0391,PROD0270,2,2024-08-04 21:52:58.386307,Debit Card,949.49,1898.98
TRANS00302,CUST0636,PROD0052,2,2024-09-20 21:52:58.386311,Debit Card,696.49,1392.98
TRANS00303,CUST0306,PROD0293,3,2024-10-01 21:52:58.386314,Boleto,799.54,2398.62
TRANS00304,CUST0266,PROD0431,4,2025-03-02 21:52:58.386317,Debit Card,228.44,913.76
TRANS00305,CUST0446,PROD0051,2,2025-06-17 21:52:58.386321,Debit Card,582.71,1165.42
TRANS00306,CUST0440,PROD0215,3,2025-02-21 21:52:58.386324,Credit Card,602.58,1807.7400000000002
TRANS00307,CUST0894,PROD0071,2,2024-09-08 21:52:58.386327,Boleto,545.96,1091.92
TRANS00308,CUST0651,PROD0027,2,2025-04-03 21:52:58.386330,Credit Card,386.18,772.36
TRANS00309,CUST0840,PROD0468,4,2024-10-03 21:52:58.386334,Credit Card,753.77,3015.08
TRANS00310,CUST0001,PROD0399,3,2025-01-07 21:52:58.386337,Credit Card,592.11,1776.33
TRANS00311,CUST0519,PROD0251,2,2025-01-20 21:52:58.386340,Credit Card,58.21,116.42
TRANS00312,CUST0761,PROD0373,3,2024-08-06 21:52:58.386343,Credit Card,942.06,2826.18
TRANS00313,CUST0650,PROD0399,3,2024-11-20 21:52:58.386347,Bank Transfer,592.11,1776.33
TRANS00314,CUST0635,PROD0034,2,2025-07-16 21:52:58.386350,Debit Card,185.13,370.26
TRANS00315,CUST0308,PROD0400,2,2025-03-29 21:52:58.386353,Credit Card,432.23,864.46
TRANS00316,CUST0739,PROD0200,1,2024-08-13 21:52:58.386356,Debit Card,603.47,603.47
TRANS00317,CUST0521,PROD0248,4,2024-10-15 21:52:58.386360,Debit Card,879.25,3517.0
TRANS00318,CUST0468,PROD0098,2,2024-11-25 21:52:58.386375,Debit Card,30.72,61.44
TRANS00319,CUST0211,PROD0307,1,2025-05-14 21:52:58.386378,Credit Card,405.34,405.34
TRANS00320,CUST0111,PROD0476,4,2024-11-15 21:52:58.386382,Bank Transfer,491.31,1965.24
TRANS00321,CUST0007,PROD0486,2,2025-05-25 21:52:58.386385,Credit Card,155.23,310.46
TRANS00322,CUST0803,PROD0465,3,2024-10-28 21:52:58.386388,Credit Card,785.55,2356.6499999999996
TRANS00323,CUST0476,PROD0139,4,2025-06-30 21:52:58.386392,Credit Card,585.92,2343.68
TRANS00324,CUST0873,PROD0082,3,2024-09-18 21:52:58.386395,Debit Card,692.42,2077.2599999999998
TRANS00325,CUST0459,PROD0047,1,2024-11-25 21:52:58.386398,Debit Card,322.09,322.09
TRANS00326,CUST0252,PROD0277,2,2025-05-05 21:52:58.386401,Credit Card,645.4,1290.8
TRANS00327,CUST0525,PROD0378,1,2024-07-25 21:52:58.386404,Credit Card,555.03,555.03
TRANS00328,CUST0751,PROD0247,2,2025-04-17 21:52:58.386408,Debit Card,570.36,1140.72
TRANS00329,CUST0437,PROD0382,2,2025-07-11 21:52:58.386411,Debit Card,204.33,408.66
TRANS00330,CUST0753,PROD0176,3,2024-12-31 21:52:58.386414,Credit Card,133.1,399.29999999999995
TRANS00331,CUST0980,PROD0051,1,2024-07-17 21:52:58.386418,Bank Transfer,582.71,582.71
TRANS00332,CUST0853,PROD0078,3,2025-01-02 21:52:58.386421,Boleto,641.4,1924.1999999999998
TRANS00333,CUST0660,PROD0384,3,2024-09-24 21:52:58.386424,Credit Card,863.05,2589.1499999999996
TRANS00334,CUST0235,PROD0321,3,2024-08-04 21:52:58.386427,Debit Card,148.59,445.77
TRANS00335,CUST0305,PROD0063,1,2024-08-29 21:52:58.386431,Credit Card,620.93,620.93
TRANS00336,CUST0477,PROD0007,2,2025-03-02 21:52:58.386434,Debit Card,833.2,1666.4
TRANS00337,CUST0678,PROD0213,2,2024-10-23 21:52:58.386437,Credit Card,635.14,1270.28
TRANS00338,CUST0019,PROD0024,1,2025-03-23 21:52:58.386440,Credit Card,519.32,519.32
TRANS00339,CUST0215,PROD0449,2,2025-06-04 21:52:58.386444,Debit Card,965.98,1931.96
TRANS00340,CUST0854,PROD0255,1,2024-11-28 21:52:58.386447,Bank Transfer,545.86,545.86
TRANS00341,CUST0134,PROD0242,1,2025-05-20 21:52:58.386450,Credit Card,153.87,153.87
TRANS00342,CUST0904,PROD0456,2,2024-12-23 21:52:58.386453,Credit Card,509.41,1018.82
TRANS00343,CUST0128,PROD0456,4,2024-09-26 21:52:58.386457,Credit Card,509.41,2037.64
TRANS00344,CUST0409,PROD0460,3,2025-04-14 21:52:58.386460,Debit Card,747.76,2243.2799999999997
TRANS00345,CUST0421,PROD0197,1,2025-06-11 21:52:58.386463,Debit Card,647.52,647.52
TRANS00346,CUST0293,PROD0093,1,2024-11-29 21:52:58.386466,Debit Card,198.04,198.04
TRANS00347,CUST0245,PROD0206,4,2024-12-02 21:52:58.386469,Debit Card,822.28,3289.12
TRANS00348,CUST0700,PROD0434,1,2025-01-15 21:52:58.386473,Debit Card,505.06,505.06
TRANS00349,CUST0555,PROD0436,1,2024-10-28 21:52:58.386476,Debit Card,246.68,246.68
TRANS00350,CUST0085,PROD0014,2,2025-03-08 21:52:58.386479,Debit Card,127.04,254.08
TRANS00351,CUST0555,PROD0177,2,2025-05-13 21:52:58.386482,Debit Card,876.38,1752.76
TRANS00352,CUST0841,PROD0454,4,2025-01-12 21:52:58.386486,Bank Transfer,579.31,2317.24
TRANS00353,CUST0374,PROD0377,1,2025-03-22 21:52:58.386489,Credit Card,629.43,629.43
TRANS00354,CUST0445,PROD0074,3,2025-01-12 21:52:58.386493,Credit Card,114.43,343.29
TRANS00355,CUST0377,PROD0103,2,2024-10-16 21:52:58.386496,Credit Card,338.04,676.08
TRANS00356,CUST0389,PROD0293,3,2025-02-16 21:52:58.386499,Bank Transfer,799.54,2398.62
TRANS00357,CUST0656,PROD0167,3,2024-07-30 21:52:58.386502,Credit Card,590.76,1772.28
TRANS00358,CUST0050,PROD0449,4,2025-02-16 21:52:58.386506,Credit Card,965.98,3863.92
TRANS00359,CUST0241,PROD0114,4,2025-06-11 21:52:58.386509,Boleto,384.06,1536.24
TRANS00360,CUST0293,PROD0495,1,2024-08-25 21:52:58.386512,Boleto,318.94,318.94
TRANS00361,CUST0919,PROD0038,4,2025-04-13 21:52:58.386515,Boleto,874.88,3499.52
TRANS00362,CUST0562,PROD0457,2,2025-03-05 21:52:58.386518,Credit Card,319.07,638.14
TRANS00363,CUST0265,PROD0363,1,2025-02-05 21:52:58.386522,Bank Transfer,424.91,424.91
TRANS00364,CUST0119,PROD0272,1,2025-06-03 21:52:58.386525,Credit Card,388.32,388.32
TRANS00365,CUST0711,PROD0134,3,2024-09-20 21:52:58.386528,Credit Card,652.28,1956.84
TRANS00366,CUST0916,PROD0373,3,2024-10-07 21:52:58.386531,Credit Card,942.06,2826.18
TRANS00367,CUST0247,PROD0231,3,2024-07-26 21:52:58.386535,Debit Card,447.42,1342.26
TRANS00368,CUST0069,PROD0038,1,2024-11-19 21:52:58.386538,Credit Card,874.88,874.88
TRANS00369,CUST0852,PROD0451,4,2025-05-26 21:52:58.386541,Debit Card,139.41,557.64
TRANS00370,CUST0056,PROD0290,4,2024-10-09 21:52:58.386544,Bank Transfer,244.55,978.2
TRANS00371,CUST0381,PROD0306,4,2025-05-04 21:52:58.386548,Credit Card,232.41,929.64
TRANS00372,CUST0038,PROD0046,1,2024-09-25 21:52:58.386551,Credit Card,685.37,685.37
TRANS00373,CUST0983,PROD0035,1,2024-11-21 21:52:58.386554,Credit Card,987.46,987.46
TRANS00374,CUST0800,PROD0319,1,2025-01-31 21:52:58.386557,Boleto,69.02,69.02
TRANS00375,CUST0442,PROD0094,1,2025-02-27 21:52:58.386561,Credit Card,704.72,704.72
TRANS00376,CUST0017,PROD0472,1,2025-02-28 21:52:58.386564,Credit Card,956.73,956.73
TRANS00377,CUST0951,PROD0360,4,2024-11-24 21:52:58.386567,Credit Card,493.3,1973.2
TRANS00378,CUST0731,PROD0012,1,2025-07-14 21:52:58.386570,Bank Transfer,731.65,731.65
TRANS00379,CUST0824,PROD0145,4,2024-11-03 21:52:58.386573,Credit Card,737.02,2948.08
TRANS00380,CUST0755,PROD0404,1,2024-10-12 21:52:58.386577,Credit Card,180.11,180.11
TRANS00381,CUST0351,PROD0367,4,2025-07-13 21:52:58.386580,Credit Card,16.4,65.6
TRANS00382,CUST0971,PROD0064,2,2024-10-20 21:52:58.386583,Bank Transfer,851.46,1702.92
TRANS00383,CUST0815,PROD0227,2,2024-12-17 21:52:58.386586,Credit Card,528.17,1056.34
TRANS00384,CUST0297,PROD0241,4,2024-12-13 21:52:58.386590,Debit Card,840.76,3363.04
TRANS00385,CUST0282,PROD0007,2,2024-10-20 21:52:58.386593,Credit Card,833.2,1666.4
TRANS00386,CUST0585,PROD0499,2,2025-07-01 21:52:58.386596,Boleto,952.86,1905.72
TRANS00387,CUST0109,PROD0303,4,2025-05-14 21:52:58.386600,Debit Card,248.26,993.04
TRANS00388,CUST0179,PROD0340,1,2024-11-20 21:52:58.386603,Debit Card,424.21,424.21
TRANS00389,CUST0937,PROD0042,1,2025-07-01 21:52:58.386606,Credit Card,333.67,333.67
TRANS00390,CUST0543,PROD0243,4,2025-05-26 21:52:58.386615,Credit Card,510.64,2042.56
TRANS00391,CUST0745,PROD0180,3,2025-06-28 21:52:58.386618,Credit Card,724.85,2174.55
TRANS00392,CUST0793,PROD0084,3,2024-08-26 21:52:58.386621,Debit Card,314.69,944.0699999999999
TRANS00393,CUST0024,PROD0154,2,2025-04-15 21:52:58.386625,Boleto,544.88,1089.76
TRANS00394,CUST0842,PROD0274,3,2024-10-29 21:52:58.386628,Credit Card,85.99,257.96999999999997
TRANS00395,CUST0790,PROD0022,2,2024-09-22 21:52:58.386631,Bank Transfer,958.06,1916.12
TRANS00396,CUST0737,PROD0114,1,2025-06-30 21:52:58.386634,Credit Card,384.06,384.06
TRANS00397,CUST0056,PROD0305,4,2025-03-28 21:52:58.386638,Boleto,832.32,3329.28
TRANS00398,CUST0179,PROD0434,1,2024-08-23 21:52:58.386641,Credit Card,505.06,505.06
TRANS00399,CUST0231,PROD0298,4,2024-07-22 21:52:58.386644,Credit Card,82.01,328.04
TRANS00400,CUST0893,PROD0098,3,2025-04-14 21:52:58.386647,Credit Card,30.72,92.16
TRANS00401,CUST0342,PROD0103,1,2025-07-07 21:52:58.386651,Debit Card,338.04,338.04
TRANS00402,CUST0476,PROD0371,1,2024-12-17 21:52:58.386654,Debit Card,33.71,33.71
TRANS00403,CUST0798,PROD0050,2,2024-11-22 21:52:58.386657,Credit Card,137.04,274.08
TRANS00404,CUST0575,PROD0361,4,2024-11-05 21:52:58.386661,Debit Card,141.85,567.4
TRANS00405,CUST0454,PROD0111,3,2025-07-01 21:52:58.386664,Credit Card,129.24,387.72
TRANS00406,CUST0231,PROD0452,1,2025-02-23 21:52:58.386667,Credit Card,674.99,674.99
TRANS00407,CUST0288,PROD0243,4,2025-06-05 21:52:58.386670,Credit Card,510.64,2042.56
TRANS00408,CUST0212,PROD0168,3,2025-07-14 21:52:58.386673,Debit Card,830.15,2490.45
TRANS00409,CUST0257,PROD0071,1,2025-02-11 21:52:58.386676,Debit Card,545.96,545.96
TRANS00410,CUST0529,PROD0138,4,2025-01-25 21:52:58.386680,Debit Card,605.79,2423.16
TRANS00411,CUST0686,PROD0335,2,2025-06-23 21:52:58.386683,Debit Card,991.62,1983.24
TRANS00412,CUST0928,PROD0230,1,2024-10-15 21:52:58.386686,Credit Card,89.3,89.3
TRANS00413,CUST0228,PROD0238,4,2025-05-03 21:52:58.386689,Debit Card,516.59,2066.36
TRANS00414,CUST0225,PROD0471,3,2025-06-07 21:52:58.386693,Credit Card,190.99,572.97
TRANS00415,CUST0595,PROD0252,3,2024-09-18 21:52:58.386696,Debit Card,107.03,321.09000000000003
TRANS00416,CUST0802,PROD0468,2,2025-06-07 21:52:58.386699,Credit Card,753.77,1507.54
TRANS00417,CUST0434,PROD0435,1,2025-05-16 21:52:58.386702,Debit Card,678.14,678.14
TRANS00418,CUST0881,PROD0406,2,2024-11-21 21:52:58.386706,Debit Card,221.85,443.7
TRANS00419,CUST0757,PROD0048,4,2024-11-14 21:52:58.386709,Credit Card,141.88,567.52
TRANS00420,CUST0401,PROD0421,3,2025-06-29 21:52:58.386712,Debit Card,682.28,2046.84
TRANS00421,CUST0621,PROD0302,2,2025-02-27 21:52:58.386715,Credit Card,992.59,1985.18
TRANS00422,CUST0765,PROD0071,1,2025-04-26 21:52:58.386718,Credit Card,545.96,545.96
TRANS00423,CUST0087,PROD0262,4,2025-01-09 21:52:58.386722,Debit Card,178.19,712.76
TRANS00424,CUST0583,PROD0321,1,2025-03-31 21:52:58.386725,Bank Transfer,148.59,148.59
TRANS00425,CUST0892,PROD0221,2,2024-11-25 21:52:58.386728,Credit Card,629.39,1258.78
TRANS00426,CUST0541,PROD0076,3,2024-10-22 21:52:58.386731,Credit Card,548.9,1646.6999999999998
TRANS00427,CUST0683,PROD0061,3,2025-04-04 21:52:58.386734,Debit Card,291.7,875.0999999999999
TRANS00428,CUST0308,PROD0470,2,2025-03-05 21:52:58.386738,Debit Card,847.66,1695.32
TRANS00429,CUST0905,PROD0156,1,2024-08-07 21:52:58.386741,Credit Card,570.19,570.19
TRANS00430,CUST0342,PROD0293,1,2025-06-14 21:52:58.386744,Bank Transfer,799.54,799.54
TRANS00431,CUST0435,PROD0124,1,2024-11-22 21:52:58.386747,Debit Card,123.99,123.99
TRANS00432,CUST0176,PROD0228,1,2024-08-15 21:52:58.386751,Credit Card,234.5,234.5
TRANS00433,CUST0138,PROD0339,3,2025-01-20 21:52:58.386754,Credit Card,488.96,1466.8799999999999
TRANS00434,CUST0193,PROD0160,1,2025-07-05 21:52:58.386757,Credit Card,152.03,152.03
TRANS00435,CUST0185,PROD0028,2,2024-07-31 21:52:58.386760,Debit Card,611.06,1222.12
TRANS00436,CUST0217,PROD0113,2,2024-11-30 21:52:58.386764,Credit Card,969.63,1939.26
TRANS00437,CUST0163,PROD0078,2,2024-09-11 21:52:58.386767,Boleto,641.4,1282.8
TRANS00438,CUST0160,PROD0022,2,2024-10-21 21:52:58.386770,Credit Card,958.06,1916.12
TRANS00439,CUST0942,PROD0105,1,2024-07-24 21:52:58.386773,Debit Card,401.98,401.98
TRANS00440,CUST0524,PROD0130,3,2025-03-08 21:52:58.386777,Credit Card,651.75,1955.25
TRANS00441,CUST0807,PROD0356,4,2024-11-10 21:52:58.386780,Bank Transfer,571.72,2286.88
TRANS00442,CUST0600,PROD0476,1,2025-05-20 21:52:58.386783,Debit Card,491.31,491.31
TRANS00443,CUST0835,PROD0172,4,2025-07-13 21:52:58.386786,Credit Card,830.37,3321.48
TRANS00444,CUST0041,PROD0263,3,2024-11-23 21:52:58.386790,Boleto,135.67,407.01
TRANS00445,CUST0914,PROD0341,1,2025-01-25 21:52:58.386793,Credit Card,364.23,364.23
TRANS00446,CUST0209,PROD0372,4,2024-08-29 21:52:58.386796,Debit Card,588.98,2355.92
TRANS00447,CUST0740,PROD0284,3,2025-06-11 21:52:58.386799,Bank Transfer,107.44,322.32
TRANS00448,CUST0861,PROD0001,4,2024-10-11 21:52:58.386803,Debit Card,330.3,1321.2
TRANS00449,CUST0274,PROD0232,2,2024-11-22 21:52:58.386806,Boleto,171.73,343.46
TRANS00450,CUST0953,PROD0368,2,2024-10-15 21:52:58.386809,Bank Transfer,501.28,1002.56
TRANS00451,CUST0278,PROD0250,3,2024-09-24 21:52:58.386813,Boleto,960.19,2880.57
TRANS00452,CUST0250,PROD0433,3,2024-08-23 21:52:58.386816,Credit Card,860.52,2581.56
TRANS00453,CUST0309,PROD0492,4,2025-05-20 21:52:58.386819,Credit Card,649.27,2597.08
TRANS00454,CUST0719,PROD0320,3,2024-07-19 21:52:58.386823,Debit Card,695.13,2085.39
TRANS00455,CUST0832,PROD0107,2,2025-06-29 21:52:58.386826,Debit Card,459.64,919.28
TRANS00456,CUST0139,PROD0275,2,2025-06-11 21:52:58.386829,Debit Card,14.15,28.3
TRANS00457,CUST0791,PROD0179,1,2025-03-10 21:52:58.386833,Credit Card,185.38,185.38
TRANS00458,CUST0545,PROD0212,4,2025-07-16 21:52:58.386836,Bank Transfer,827.67,3310.68
TRANS00459,CUST0820,PROD0292,3,2025-05-14 21:52:58.386840,Boleto,187.24,561.72
TRANS00460,CUST0903,PROD0071,3,2025-05-16 21:52:58.386843,Credit Card,545.96,1637.88
TRANS00461,CUST0529,PROD0282,3,2024-08-20 21:52:58.386846,Credit Card,342.02,1026.06
TRANS00462,CUST0056,PROD0174,4,2025-02-21 21:52:58.386849,Credit Card,284.3,1137.2
TRANS00463,CUST0111,PROD0122,2,2024-10-18 21:52:58.386852,Credit Card,361.18,722.36
TRANS00464,CUST0004,PROD0226,3,2025-06-30 21:52:58.386856,Debit Card,766.06,2298.18
TRANS00465,CUST0409,PROD0389,3,2024-10-10 21:52:58.386859,Boleto,435.38,1306.1399999999999
TRANS00466,CUST0413,PROD0443,2,2025-04-10 21:52:58.386862,Credit Card,649.15,1298.3
TRANS00467,CUST0181,PROD0300,3,2024-12-02 21:52:58.386866,Debit Card,356.44,1069.32
TRANS00468,CUST0012,PROD0427,1,2024-11-16 21:52:58.386869,Debit Card,58.73,58.73
TRANS00469,CUST0338,PROD0082,2,2024-12-28 21:52:58.386872,Credit Card,692.42,1384.84
TRANS00470,CUST0796,PROD0252,2,2025-01-19 21:52:58.386875,Debit Card,107.03,214.06
TRANS00471,CUST0258,PROD0145,2,2024-10-20 21:52:58.386879,Debit Card,737.02,1474.04
TRANS00472,CUST0089,PROD0119,1,2024-11-25 21:52:58.386882,Bank Transfer,661.52,661.52
TRANS00473,CUST0615,PROD0064,2,2025-03-27 21:52:58.386885,Credit Card,851.46,1702.92
TRANS00474,CUST0890,PROD0280,4,2025-05-12 21:52:58.386888,Debit Card,421.29,1685.16
TRANS00475,CUST0697,PROD0282,4,2024-08-13 21:52:58.386891,Credit Card,342.02,1368.08
TRANS00476,CUST0249,PROD0390,4,2024-08-02 21:52:58.386895,Credit Card,752.36,3009.44
TRANS00477,CUST0254,PROD0427,2,2024-11-14 21:52:58.386898,Credit Card,58.73,117.46
TRANS00478,CUST0587,PROD0105,2,2024-11-14 21:52:58.386901,Credit Card,401.98,803.96
TRANS00479,CUST0897,PROD0412,2,2025-05-06 21:52:58.386904,Credit Card,672.19,1344.38
TRANS00480,CUST0970,PROD0478,1,2024-07-25 21:52:58.386908,Credit Card,256.05,256.05
TRANS00481,CUST0107,PROD0299,4,2025-05-29 21:52:58.386911,Debit Card,287.79,1151.16
TRANS00482,CUST0667,PROD0106,3,2024-08-05 21:52:58.386914,Debit Card,758.69,2276.07
TRANS00483,CUST0593,PROD0035,3,2025-01-08 21:52:58.386918,Credit Card,987.46,2962.38
TRANS00484,CUST0588,PROD0146,2,2024-09-27 21:52:58.386921,Credit Card,216.74,433.48
TRANS00485,CUST0484,PROD0261,1,2025-01-21 21:52:58.386924,Debit Card,86.42,86.42
TRANS00486,CUST0981,PROD0408,2,2025-02-06 21:52:58.386927,Credit Card,406.31,812.62
TRANS00487,CUST0971,PROD0158,3,2025-02-17 21:52:58.386931,Credit Card,402.35,1207.0500000000002
TRANS00488,CUST0257,PROD0264,4,2025-05-08 21:52:58.386934,Debit Card,132.05,528.2
TRANS00489,CUST0638,PROD0467,3,2025-06-14 21:52:58.386937,Credit Card,376.53,1129.59
TRANS00490,CUST0996,PROD0201,4,2024-10-06 21:52:58.386940,Credit Card,903.38,3613.52
TRANS00491,CUST0902,PROD0420,4,2024-08-07 21:52:58.386943,Credit Card,666.4,2665.6
TRANS00492,CUST0281,PROD0154,1,2024-10-30 21:52:58.386947,Credit Card,544.88,544.88
TRANS00493,CUST0985,PROD0012,3,2024-08-29 21:52:58.386950,Boleto,731.65,2194.95
TRANS00494,CUST0087,PROD0296,2,2025-05-01 21:52:58.386953,Credit Card,480.34,960.68
TRANS00495,CUST0203,PROD0383,1,2025-03-29 21:52:58.386956,Debit Card,32.34,32.34
TRANS00496,CUST0015,PROD0321,4,2024-09-15 21:52:58.386960,Debit Card,148.59,594.36
TRANS00497,CUST0150,PROD0497,3,2025-02-28 21:52:58.386963,Credit Card,862.8,2588.3999999999996
TRANS00498,CUST0935,PROD0084,2,2025-06-12 21:52:58.386966,Credit Card,314.69,629.38
TRANS00499,CUST0253,PROD0480,1,2024-11-24 21:52:58.386969,Bank Transfer,810.74,810.74
TRANS00500,CUST0187,PROD0279,2,2024-08-21 21:52:58.386972,Bank Transfer,494.75,989.5
TRANS00501,CUST0328,PROD0244,3,2024-12-29 21:52:58.386976,Credit Card,71.42,214.26
TRANS00502,CUST0543,PROD0299,2,2024-08-26 21:52:58.386979,Credit Card,287.79,575.58
TRANS00503,CUST0782,PROD0361,1,2025-02-16 21:52:58.386982,Debit Card,141.85,141.85
TRANS00504,CUST0996,PROD0353,2,2025-06-13 21:52:58.386985,Credit Card,568.25,1136.5
TRANS00505,CUST0396,PROD0315,3,2025-03-15 21:52:58.386989,Credit Card,582.58,1747.7400000000002
TRANS00506,CUST0516,PROD0008,1,2025-06-15 21:52:58.386992,Credit Card,919.21,919.21
TRANS00507,CUST0458,PROD0385,4,2024-10-18 21:52:58.386995,Credit Card,581.35,2325.4
TRANS00508,CUST0329,PROD0246,1,2024-08-27 21:52:58.386998,Credit Card,578.13,578.13
TRANS00509,CUST0819,PROD0311,3,2024-09-10 21:52:58.387002,Credit Card,801.17,2403.5099999999998
TRANS00510,CUST0844,PROD0413,2,2025-03-15 21:52:58.387005,Debit Card,800.67,1601.34
TRANS00511,CUST0168,PROD0277,4,2024-09-04 21:52:58.387008,Debit Card,645.4,2581.6
TRANS00512,CUST0692,PROD0237,4,2025-04-30 21:52:58.387012,Credit Card,403.82,1615.28
TRANS00513,CUST0365,PROD0202,2,2025-05-02 21:52:58.387015,Credit Card,389.38,778.76
TRANS00514,CUST0177,PROD0246,3,2025-05-18 21:52:58.387018,Debit Card,578.13,1734.3899999999999
TRANS00515,CUST0654,PROD0234,1,2025-04-23 21:52:58.387021,Credit Card,210.27,210.27
TRANS00516,CUST0361,PROD0080,3,2025-04-28 21:52:58.387024,Credit Card,51.16,153.48
TRANS00517,CUST0759,PROD0355,4,2025-01-26 21:52:58.387028,Credit Card,698.0,2792.0
TRANS00518,CUST0638,PROD0012,1,2024-11-01 21:52:58.387031,Credit Card,731.65,731.65
TRANS00519,CUST0774,PROD0326,1,2024-10-11 21:52:58.387034,Boleto,996.56,996.56
TRANS00520,CUST0039,PROD0015,2,2024-12-08 21:52:58.387037,Debit Card,10.03,20.06
TRANS00521,CUST0923,PROD0480,3,2025-06-01 21:52:58.387041,Credit Card,810.74,2432.2200000000003
TRANS00522,CUST0415,PROD0044,1,2025-05-05 21:52:58.387045,Debit Card,408.68,408.68
TRANS00523,CUST0354,PROD0320,2,2025-05-24 21:52:58.387048,Credit Card,695.13,1390.26
TRANS00524,CUST0254,PROD0138,3,2024-08-24 21:52:58.387051,Credit Card,605.79,1817.37
TRANS00525,CUST0142,PROD0325,4,2024-12-08 21:52:58.387054,Credit Card,524.42,2097.68
TRANS00526,CUST0751,PROD0147,4,2024-08-14 21:52:58.387058,Debit Card,67.98,271.92
TRANS00527,CUST0739,PROD0354,3,2025-07-08 21:52:58.387061,Credit Card,268.55,805.6500000000001
TRANS00528,CUST0852,PROD0235,1,2024-08-25 21:52:58.387064,Credit Card,392.84,392.84
TRANS00529,CUST0709,PROD0190,1,2025-01-26 21:52:58.387067,Credit Card,31.85,31.85
TRANS00530,CUST0576,PROD0100,4,2025-04-24 21:52:58.387070,Credit Card,66.31,265.24
TRANS00531,CUST0899,PROD0104,4,2024-08-21 21:52:58.387074,Debit Card,678.91,2715.64
TRANS00532,CUST0010,PROD0473,1,2024-08-22 21:52:58.387077,Bank Transfer,382.91,382.91
TRANS00533,CUST0619,PROD0249,3,2025-07-05 21:52:58.387080,Debit Card,562.29,1686.87
